AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
f8282808-7804-4c65-8632-cba812493201,30e45a62-32e0-4e93-b63e-ad7f21639f00,Yes,Princeton Health Group,Clinic,2018-07-09,2019-11-05
05fc8b69-9068-4f10-8068-1640f3bc20dd,daf9abc5-66c0-47b2-92f8-4cafc78fd48c,Yes,RWJBarnabas Health,Hospital,2019-06-07,2025-07-03
b36ca116-80c0-4a41-b3dc-894118d9eab7,e7a9af78-8d5a-412a-bdff-28c66e8529f3,Yes,Atlantic Health System,Hospital,2018-04-16,2020-06-05
ffd1dbc8-2ad6-4bf1-9135-76fbb8b825ed,660a6e1a-32fe-4653-8695-5d166afcc35f,Yes,Atlantic Health System,Clinic,2019-09-15,2023-06-28
4bbf3b28-3492-4736-8bf2-b48584340f85,f2c0daa6-fe94-4c04-a079-dc62445ecf92,Yes,Jersey Shore Hospital,Hospital,2016-08-17,2021-06-28
cb5c9bcf-79d5-4907-b8b1-b920395c14c0,a8caf6a2-542d-4f95-9959-fb973e141072,Yes,Hackensack Medical Affiliates,Health System,2021-05-15,2023-12-20
0bf1d5c8-560f-4db0-9010-d29cc8c2f655,fdcb416f-aaa2-4bee-9987-ba40829c370f,Yes,Trinitas Regional Medical Center,Hospital,2024-02-28,2025-07-03
82ea7cfb-c4d6-414c-bc93-c0398609a30b,05b5224a-7491-43df-a8f4-f0d4aaa45e87,Yes,Saint Mary's Medical Center,Clinic,2022-05-03,2025-07-03
2735581b-e656-4403-81c0-4098cd519411,7db7bc15-2d0f-40bb-8aff-7f6d58f6e32c,Yes,Saint Mary's Medical Center,Medical Group,2017-05-18,2022-03-12
fd756a57-3a01-4a5a-ab4a-6a8061c1de9d,f6d5df72-03df-4e3d-a618-799a7c76be46,Yes,RWJBarnabas Health,Hospital,2022-05-15,2025-07-03
980b80e4-81a8-4f3a-b662-94eb25fd722e,fcba50d4-678b-4a59-b4ca-d22e40a72d75,Yes,Hackensack Medical Affiliates,Clinic,2023-09-02,2025-07-03
c8dc3efa-543a-40e3-bae2-1f963eec2bdd,a5f89da7-c167-4b12-9ec4-1a7d697f6ba8,Yes,Jersey Shore Hospital,Health System,2015-08-15,2022-10-28
adf9f006-18f9-44ae-a297-7f4f617e1fae,0fe7d8a5-44f7-4270-9d18-ad8ab3abf8e7,Yes,Saint Mary's Medical Center,Health System,2018-10-22,2025-07-03
152cff09-dc66-47f4-97aa-0f6d63873eec,3983d83d-7a6b-4934-9dc1-b50c8e87ebcf,Yes,Princeton Health Group,Medical Group,2021-05-20,2025-07-03
5e9918d2-5020-4e9a-82b0-d480c5c2af21,c721d851-cd4f-4e1a-abb3-106ad7b350a6,Yes,Atlantic Health System,Hospital,2023-12-14,2025-07-03
6a4fcef0-0d51-4b45-b2c7-bb786e4a9791,230782fa-c28e-43de-8309-ae0d2de42709,Yes,Newark General Hospital,Health System,2022-03-29,2025-07-03
511846fb-934b-4f62-ab7a-a274d485c62f,f90eff4b-61f9-40fd-ad5e-4d523d95ac11,Yes,Jersey Shore Hospital,Medical Group,2021-05-19,2025-07-03
b0b90bd4-e425-4588-9183-a3bb7aa59693,3ecb7fa6-78ca-4490-8b32-9d7944cd9356,No,,,,
818ac391-76a5-40ce-9dc6-85f56f16f14c,60bced03-c823-42df-8ad1-4a7beec67fab,Yes,Jersey Shore Hospital,Health System,2018-12-01,2025-07-03
e0131d57-e76d-4196-9592-f6a7c36f3a88,f9a61546-3e05-425b-886d-9136f3a95d28,Yes,Jersey Shore Hospital,Clinic,2022-08-02,2025-07-03
78775944-ca77-41b8-9abb-836e25a98fad,1161fabe-24ef-4fca-b6fb-b577e4bc4cb4,Yes,Saint Mary's Medical Center,Hospital,2020-11-27,2025-07-03
42ae5f0d-f2c4-405f-8d7e-b3b2c637946d,2b2ec11d-ccba-4f99-86d3-e98d18c8a6e4,Yes,Atlantic Health System,Medical Group,2020-12-29,2022-06-22
e77a08d2-138b-41f9-8f76-52a48182f60e,677701f9-aef6-4da0-a524-ae0dd8b61383,Yes,Jersey Shore Hospital,Health System,2022-03-20,2025-07-03
d4e850e2-6f10-4419-98bb-e1320797b9c3,2dbcdb6c-3456-48dc-a5b8-9c557aad5433,Yes,Princeton Health Group,Medical Group,2018-08-10,2022-12-22
0242b657-7df6-4f38-9649-bc2a5d732c4b,4c0f2890-4451-433e-8b42-806d519158db,Yes,Jersey Shore Hospital,Clinic,2020-10-30,2025-07-03
09d5251f-62ed-40df-8e58-c9ff522db921,cad72f15-df11-478b-846c-403ae5a2f0a8,Yes,Newark General Hospital,Clinic,2018-12-14,2020-09-09
ba9e96f3-0e24-48b6-b254-b078e5928a8c,24575104-5f40-4d2d-87f5-28bbe6b184a8,Yes,Princeton Health Group,Clinic,2023-10-02,2025-07-03
682167f9-937c-41fe-8293-8e2b3289ac2e,1c72b9dd-acf0-41cf-a02a-29d745cf158a,Yes,Jersey Shore Hospital,Medical Group,2017-10-13,2023-01-19
43552be0-303a-42d2-968b-7fccf7d08561,d6570d67-e44b-4736-be3c-4e7b7c65d4d8,Yes,Princeton Health Group,Medical Group,2017-05-25,2023-03-05
34da18f4-96ff-4602-ae41-2ce2598ff8c8,a24313a3-85d3-4267-9f24-f53db42bc9c2,Yes,RWJBarnabas Health,Clinic,2016-11-14,2023-07-15
5b145925-8305-4989-bd70-64ec5c0ae76c,c10674c1-44d4-4d7c-aecc-d9197af1adaa,Yes,Hackensack Medical Affiliates,Clinic,2017-09-27,2024-06-08
e2dd7685-fa02-4d79-9780-2159710693b9,8aee0ce4-ff7c-4d81-b6f4-7840e622918f,Yes,RWJBarnabas Health,Health System,2019-10-14,2025-07-03
8f32bcb0-9b52-473a-83d3-0b55cb457d10,15b6708c-8773-4846-81db-4b6b89e2c9c4,Yes,Newark General Hospital,Hospital,2024-05-13,2025-07-03
88f53c03-e26a-4273-a1e6-bd6b249dfdbd,d2906bd2-d226-4ee8-914c-4995b6df10a6,Yes,Atlantic Health System,Hospital,2017-09-15,2024-11-24
15691073-5477-41d8-a479-c0e4bfabce13,1a9c9f15-569b-4da3-bda8-fc589addecf3,Yes,Trinitas Regional Medical Center,Health System,2019-09-28,2025-07-03
e556ffdd-4ba8-4813-acec-20e421dc4528,6ea10b44-49bf-44e1-ba2b-ac4113e91d0c,Yes,RWJBarnabas Health,Hospital,2021-02-07,2025-07-03
b33da73d-5551-498b-803d-fbe4a66cb528,7f55008b-d2c0-4244-b516-672ec84ed1e6,Yes,Saint Mary's Medical Center,Health System,2019-07-24,2025-07-03
a6ffaf23-9f24-4a1d-9888-c53157854035,e30984ac-9d8c-475d-a7b1-ee112e9c82db,Yes,Jersey Shore Hospital,Hospital,2017-01-13,2022-04-15
fce5d22b-7ea0-4604-a58e-5883c7b89a9b,b6532be6-08c9-42c0-a2c6-613e027c7282,Yes,Hackensack Medical Affiliates,Health System,2023-05-11,2025-07-03
474ef2c1-bc9f-4873-8a58-a6f62e9fc189,46185ac0-956b-4d35-9f41-dc824896f261,Yes,Jersey Shore Hospital,Health System,2019-12-27,2021-10-02
e54daecd-95e5-4bd1-b7e4-39f964178246,74954ebb-bcb2-4c97-bd64-dc17a84b1eea,No,,,,
0dce9fa9-9b37-425d-88fd-0faf17ed8601,d0585c13-93e1-48c0-acd8-9fcef29382d1,Yes,Hackensack Medical Affiliates,Clinic,2017-02-17,2024-02-03
ecfe37e9-7da5-42be-ae74-44c3a94ba776,60d786c2-f0bf-48c0-8934-12503cbfb91e,Yes,RWJBarnabas Health,Hospital,2020-12-21,2023-08-01
8302b761-dffd-4bf3-8017-70fb5d7742aa,d0b70e93-ebe0-4e38-a433-99c4caeedbf7,Yes,Jersey Shore Hospital,Clinic,2020-12-24,2023-01-01
dff4f716-6793-4c67-834e-cd8d84851b2a,871219ab-7b36-40e2-8f95-e4284961d6ae,Yes,RWJBarnabas Health,Clinic,2019-01-05,2022-04-13
3c72e4b1-2cda-4558-b8d4-16cce3ed173e,30e781fa-84eb-40a3-9375-7bc1806a8b32,Yes,Newark General Hospital,Hospital,2021-03-13,2025-07-03
47c5142f-95d1-45b3-858f-f11bd2f17606,d0060e3d-b8bc-4ade-b7a2-c46d97f6b866,Yes,Princeton Health Group,Medical Group,2024-03-19,2025-07-03
303a03ba-15de-4b5d-b372-3b092a078102,818ddb68-d600-421c-8c7f-2770372e3b91,Yes,Newark General Hospital,Health System,2020-07-30,2022-09-05
5c8d5a9e-48d8-4ff1-af4f-7a365862a742,ead6ec76-9344-4ca0-8d9a-de080874398b,No,,,,
5e935cdf-1ccd-4761-b8e7-afc533a6dd8c,839430f4-7449-4f6d-8911-2bab732ee07f,No,,,,
4e915d41-3260-4787-992a-58c70d106058,a2e00a4a-3312-4a2d-8e47-82bd33d71e93,Yes,RWJBarnabas Health,Health System,2023-11-24,2025-07-03
48a30fcf-584c-49ea-a90a-73f00daaaddc,3a3bfbed-d7e5-49de-b3a7-84ca59eb984c,Yes,Newark General Hospital,Clinic,2016-03-12,2025-07-03
69f07de6-7891-4f9e-86a0-a58a1f9ab5f8,801388bb-3b56-43c6-8a6d-7450cc2101c7,Yes,Atlantic Health System,Medical Group,2015-09-06,2018-06-06
9916c018-e57d-4692-866b-038e47e0af52,c295d852-6493-4814-b979-89e0f04c21ce,Yes,Trinitas Regional Medical Center,Clinic,2020-12-15,2022-10-29
ccbe7f22-160b-48ad-a94e-241e959257f9,e21c858e-a221-4961-9fad-ce83f9224b9f,Yes,Atlantic Health System,Hospital,2017-07-11,2024-10-08
8c55513c-bead-4c4a-8a28-efd968d6b8b8,1b926a7a-7bae-45ef-a1fc-60c575e30fb1,Yes,Newark General Hospital,Clinic,2022-09-30,2025-07-03
0da40546-1281-4342-9adf-e25d16256b8d,3dcdb24b-2633-4aa5-9951-6e1f8f312a47,Yes,Hackensack Medical Affiliates,Medical Group,2017-10-18,2023-08-03
19f39641-4551-4786-aa1a-cdd0d8d82107,43ae47d6-7828-4418-b45d-fbe03d3b505c,Yes,Trinitas Regional Medical Center,Hospital,2016-06-21,2021-06-17
18fdc701-007d-4d7b-b3a1-762919d35ea7,1c429789-d9a4-43cd-962e-f3178d762662,Yes,Saint Mary's Medical Center,Health System,2018-09-15,2024-01-11
1b0b24d0-8ed4-4b1b-813a-0ed1cf34bbf4,77f45da7-be59-42bf-a67d-eaa0d7f5a3e7,Yes,Trinitas Regional Medical Center,Medical Group,2022-04-10,2025-07-03
1fe3f3cb-4b52-4982-aa03-0f0d0438ce7d,f5eb0579-a80f-4a90-89c1-9e4c8600cc5e,Yes,Newark General Hospital,Health System,2020-01-19,2024-09-13
27c4d2ca-1cf0-4398-9f27-8f174b10bfc4,80dc84e1-1604-44ec-a9fd-84d2d7ed3176,Yes,Princeton Health Group,Medical Group,2023-06-14,2025-07-03
702f6a49-9875-4284-bb9e-9736d2fbd96c,f036df65-8146-4916-9626-4777cc7bf088,Yes,Princeton Health Group,Clinic,2022-01-28,2025-07-03
3f165565-baad-4ee8-8c90-08c1edda11ea,21784315-238f-43ee-a960-5f9d312fb92d,Yes,Atlantic Health System,Health System,2020-05-07,2025-07-03
2e3449ce-1f0a-4432-8eb3-7f87ae3dcc5d,676b6b0c-f84d-4146-8a18-8ce7d7e51cc1,Yes,Atlantic Health System,Hospital,2015-12-20,2018-08-16
5fc3d838-796f-4986-b0cd-5ed50152420b,2e5d23eb-65e5-4c35-b226-b446b1879820,Yes,Hackensack Medical Affiliates,Medical Group,2019-09-08,2024-10-01
67c18a28-dbbd-4e21-8b8a-331931258376,0cb332ac-9b2f-43b7-aa4a-f490048062fa,Yes,Hackensack Medical Affiliates,Medical Group,2019-05-26,2025-07-03
8328b878-37e3-4c42-9560-0e16d2f7940c,ffa74291-c73d-4393-8c5d-447675c3bd35,Yes,Saint Mary's Medical Center,Hospital,2018-12-26,2021-02-09
80cafc58-bdfb-44c9-8732-e1a23d1c0116,3a1e0578-315a-49dd-aba9-34283055c56f,No,,,,
dfaa0268-65c4-44e6-a0be-9c971f9a320d,6e2b857e-a004-4db3-989b-759fd65d2cfb,Yes,Atlantic Health System,Clinic,2015-12-23,2024-06-18
b9c4f2f2-19c8-4fb5-a247-e8d55b99e87f,44bdf913-3f3d-410d-b2e3-742bd05e3bc1,Yes,Saint Mary's Medical Center,Hospital,2019-07-19,2024-10-23
71a5b644-2c63-43d2-92ad-aceda7fdef52,c5985f8e-31e3-4311-962d-3f4e92537a72,Yes,Princeton Health Group,Health System,2017-05-08,2025-07-03
7caaba31-a42e-458a-adbb-5d01b88d0124,5434fdd9-1679-44de-8667-139e73ad5dd7,Yes,Jersey Shore Hospital,Medical Group,2023-05-26,2025-07-03
413cd580-ec37-49de-bb8e-fdcb7048d7ae,9e4c8245-357b-47a5-9702-c926d291c884,Yes,Trinitas Regional Medical Center,Clinic,2017-11-30,2019-09-15
609d55f2-e4d9-4f11-982f-0b88d32b49f7,2c1eb3d7-f371-4b89-adb4-e90905c9684b,Yes,Newark General Hospital,Medical Group,2023-10-27,2025-07-03
de47904f-39c4-4d1b-bfa5-fd3025916eb8,6c5ae064-9d44-4d47-843e-232b7ecedda9,Yes,Newark General Hospital,Medical Group,2023-10-17,2025-07-03
c2dce195-78bf-4a9e-824f-66105481b244,3d66cb45-6f62-477c-8d95-1867a078e02a,Yes,Saint Mary's Medical Center,Health System,2020-06-04,2025-07-03
2fe6984b-7221-4012-9ed1-fd8dbadf5edf,d34c96f4-8eea-4cdf-af5c-b3888bdb7d63,Yes,Newark General Hospital,Clinic,2020-08-15,2025-07-03
031bacec-6903-4023-af46-1a1f72506929,425336d8-0087-4210-8858-13575d87f347,Yes,Trinitas Regional Medical Center,Hospital,2017-08-09,2021-09-26
a4c9b6e6-1d68-4fe4-ae86-9d8e533769c3,2898a335-0959-450b-89dd-1f1a6bf0bc53,Yes,Saint Mary's Medical Center,Medical Group,2020-11-25,2025-07-03
f79d0e7a-24c1-49ef-8ee5-845977e93224,b86ca316-36b3-4ca9-95d1-bd84ec18c660,Yes,Saint Mary's Medical Center,Hospital,2022-01-31,2025-07-03
65ea8d82-d03c-4ba0-8e2d-cdbc32a566fb,6e1d6b3c-0b50-47e7-a528-af17078d2334,Yes,Newark General Hospital,Health System,2023-05-11,2025-07-03
5d7915ed-afa7-4108-9d9b-9e7b189bffaa,4324f9f3-ee85-4f52-8e5d-c177d9099647,Yes,RWJBarnabas Health,Hospital,2021-04-29,2025-07-03
8dfd6755-f417-48cd-8640-62ad298e9c6a,97ac977c-d450-4407-8559-c515dbf8bf18,Yes,Atlantic Health System,Health System,2022-03-19,2025-07-03
12a2033a-5f53-4d8f-926e-c76a498a1d7d,755eb61a-30ee-4581-9784-0bac3e33a759,Yes,Atlantic Health System,Health System,2023-07-18,2025-07-03
098d19a8-6491-4d74-a338-6951922ad9ef,396b6520-fa36-407c-9921-89fad7f166d9,Yes,Jersey Shore Hospital,Hospital,2020-05-21,2021-09-07
92647e38-0ae3-4607-b2c9-dc2598dd6e60,9d638695-482a-4bbb-af8d-9da049e35ea6,Yes,Trinitas Regional Medical Center,Health System,2020-10-09,2025-07-03
ef55f891-62e9-4603-9279-943d28f12211,e06e33dc-255c-4e61-956f-b8bb0a450489,Yes,Saint Mary's Medical Center,Medical Group,2022-12-10,2025-07-03
1dc2e740-9482-48cf-a946-c91d6943844b,b6eefae8-8aaf-4ec0-ba02-1aea6c969725,Yes,Atlantic Health System,Medical Group,2021-09-29,2025-07-03
e8dee75b-10ca-481e-95b0-21e4659cdd9b,00daa6fd-1800-451e-8f34-18593b0b8801,Yes,Hackensack Medical Affiliates,Hospital,2022-04-06,2025-03-09
04800f61-2cc7-4f9f-973e-5b608e0b3664,fd535db8-71a3-4a82-9006-e6398cc658ee,Yes,Trinitas Regional Medical Center,Medical Group,2019-10-21,2021-05-06
71701ea6-2bc5-48ee-a396-4c1afc68dc31,0095e1d1-acf0-48b8-aa68-feb9a5706e6a,Yes,Hackensack Medical Affiliates,Health System,2023-11-19,2025-07-03
dcd91709-a94d-4ba4-922a-f43bf5cd3948,47c1f179-de21-44f5-9268-091a37b550b4,Yes,Hackensack Medical Affiliates,Clinic,2017-07-22,2021-08-13
f2850edd-b133-4b75-b897-afc7eb2c2db8,992eac7f-d8fc-4f22-a399-3fb5007c821e,Yes,Trinitas Regional Medical Center,Health System,2019-04-11,2025-07-03
f52c4f21-ccf4-408b-973e-4df85ef8d910,fd939529-6d5e-4339-9e79-57bc1e7133a7,Yes,Trinitas Regional Medical Center,Hospital,2017-09-15,2021-05-10
c23dcadb-0844-4fe2-90dd-c5f69ee39a78,0265600a-d7e7-4665-91db-293e96a4e815,Yes,Atlantic Health System,Medical Group,2022-11-07,2025-07-03
e0a2a737-9abc-4c0f-ad1f-f757059d6e29,f40f0355-c504-446d-8527-028a7fd91f9a,Yes,Atlantic Health System,Health System,2023-02-21,2025-07-03
1ce3c7f6-cdca-4b4e-8633-795eb09dd219,bf1906bf-2534-4c32-8355-40be01004a0c,Yes,Newark General Hospital,Hospital,2017-09-23,2025-07-03
079fa92b-b907-487e-b98b-8a8dd497ce78,55a8cf03-5cc1-49bd-91bf-8771ee8dc02e,Yes,Hackensack Medical Affiliates,Medical Group,2018-12-23,2023-04-01
21f9c51e-7b5a-4c85-a95e-fb66ba70d725,736b8d52-bf60-4b76-90c1-c6d4406991a6,Yes,Princeton Health Group,Clinic,2019-03-16,2025-07-03
dcd93a52-425d-46d4-a73b-29ddb89abd71,d45073b0-b9c8-4c5d-bca0-5b8217aa572a,No,,,,
a4f1874d-3c79-421a-a588-b75c007b3f0f,4c1cd71d-a9ec-48f5-b17a-d7d77368dc04,Yes,Trinitas Regional Medical Center,Hospital,2023-06-23,2025-07-03
eff2fce2-94fa-4e6a-b2e3-b83ebb0088bc,8d0cbdc0-d998-433d-9a8d-1bce22397961,Yes,Hackensack Medical Affiliates,Health System,2024-06-21,2025-07-03
dd0aa5b7-08ea-4048-9081-b6a4c446f195,3473a0f0-fb32-4ec5-9f43-6b2d62a439f5,Yes,RWJBarnabas Health,Hospital,2018-08-30,2024-06-12
4de7e657-d005-48ab-a897-1014ce79dd4e,506da280-9b68-4420-8d44-037323c4924c,Yes,Princeton Health Group,Hospital,2023-07-13,2025-07-03
01369a24-c2f1-4336-86fd-5bafbb1a38a8,e8f17f1f-8a06-4a5f-8eb5-1cf45b41a574,Yes,RWJBarnabas Health,Clinic,2021-01-19,2022-03-15
2b5cd80e-7a3f-4c6d-9022-8b8f490c0f86,4717a6f3-5067-47ae-898f-530d3b5c7dbc,No,,,,
9f33bf1f-64f4-4e05-ae05-e89943b8cb91,6c3030f0-4a88-48a3-9d47-914ff5aa048a,Yes,Trinitas Regional Medical Center,Hospital,2023-01-20,2025-07-03
f89d4be0-1478-4147-a507-d0505763f58e,aa8259ac-64ca-4e19-a41d-9a205d7ba399,Yes,Newark General Hospital,Health System,2021-05-21,2025-07-03
aec022a3-aa23-452d-9607-4bffb29b2979,73e08acc-f28b-41ea-9334-94e886704958,Yes,Princeton Health Group,Health System,2018-06-03,2022-01-20
cf723cdd-fe5c-42d1-8823-64a9757200f9,2c604fe0-ea51-4541-a40a-8218a2b8d65b,Yes,Princeton Health Group,Hospital,2015-07-26,2020-06-15
4e90ad36-12a5-4044-8989-b7d43c4e4fbc,769988a3-1447-40de-a45f-93c21c648b58,Yes,Newark General Hospital,Clinic,2017-11-20,2025-07-03
402aad68-041e-47ed-9f1b-e1eb97ebdddf,2da212a3-6a68-4eca-a809-7f67660b0348,Yes,Princeton Health Group,Medical Group,2023-06-17,2024-08-07
8b6db598-d18f-4dfd-a126-e919fa52be81,c9ca11a3-07b4-4a5c-9552-9d2fdf86ed33,Yes,Newark General Hospital,Hospital,2022-01-10,2025-07-03
fb9b9e21-2d38-4fb1-8f68-b5021fc8b859,f420593f-66ce-492c-ba18-f473b754e1bb,Yes,Saint Mary's Medical Center,Clinic,2022-03-08,2025-07-03
68739017-eb4c-46c2-b928-2ffd5a9ee84d,0c705750-c711-4fb8-99d1-c6b6086cbf7d,Yes,Trinitas Regional Medical Center,Hospital,2017-05-17,2025-07-03
6820b8b7-a7c2-4f6e-b5d7-76a77cbf74cc,b3d28d0e-b414-49f8-96b0-177193bbe720,Yes,Hackensack Medical Affiliates,Hospital,2020-10-26,2025-07-03
8418c4ea-5558-401c-b508-f89fb7249a63,8e84835f-d0d1-4a78-b229-1cb012be66f8,Yes,Newark General Hospital,Clinic,2016-10-14,2019-05-21
e073bef4-7de1-45b4-8eba-d4e38d2510c0,83f1b557-0c53-40fa-a79f-e7b318ae716d,Yes,Trinitas Regional Medical Center,Hospital,2019-05-17,2025-07-03
09eaefed-a97e-47b1-8ce8-2c15fd1d0d4e,13a8d457-c5e7-42b9-af51-1726028575a7,Yes,Jersey Shore Hospital,Clinic,2023-10-12,2025-07-03
892de277-cc18-408d-bba6-b0463ad33246,4c99e9a5-1b22-4cca-85f3-9a5d95147031,Yes,Atlantic Health System,Health System,2018-12-17,2023-10-15
aabfef55-ad72-42ac-af33-e6e28cd74094,ad3c00bc-6471-42f9-9d38-5caa683d0e78,Yes,RWJBarnabas Health,Hospital,2022-09-06,2024-04-30
5e7e79d8-3762-44dd-8472-fa4200c2cac2,7b3401d9-a65f-4018-b5e5-35f666abe68c,Yes,Princeton Health Group,Medical Group,2023-03-09,2025-07-03
142ced8d-8419-4a6e-ba0c-d98290c0deb7,37eca6b2-28be-4550-8c3e-0b251f3cec70,Yes,Jersey Shore Hospital,Clinic,2019-10-24,2025-07-03
bae3e30c-8d9c-4f69-a7b9-79bc6329eaf5,8c86d4c3-63f4-4163-be6d-2b3fb8d35a88,Yes,Hackensack Medical Affiliates,Clinic,2018-06-14,2025-07-03
e020a08c-5617-4778-829a-92a35300c009,ed9ecf20-47f0-4b84-be5a-39c36c0df32b,Yes,Princeton Health Group,Health System,2018-08-10,2025-07-03
914c9b5a-453b-48da-a749-69f6e9b61ddc,1d083f9b-5a14-4d64-9d31-ca6acb025683,Yes,Atlantic Health System,Hospital,2023-09-12,2025-07-03
73f2777b-59e4-4b9d-9117-7bb4d2c6c9bd,bc3058ff-ae0c-4060-9265-b384f2e0c4e4,Yes,Trinitas Regional Medical Center,Health System,2022-12-04,2025-07-03
b407a1d4-f343-4e50-bb19-375f034ba67b,7801c109-1cd1-47e5-a274-0e1a06e41fe7,Yes,Hackensack Medical Affiliates,Health System,2020-12-26,2025-07-03
45259514-8992-4333-9a63-0ed671b495eb,3ee7091f-f93d-4a74-b78c-b38e83306e45,Yes,Trinitas Regional Medical Center,Clinic,2017-12-01,2022-07-17
bec6042a-1794-46e6-853b-22874f26bfac,a384109d-f7c2-4d0b-8386-446631cbe54f,No,,,,
31574bb4-4c88-4ee9-9429-cbc64eee568d,9b798bbc-b20e-4f0b-94b2-508b8dcc092a,Yes,Jersey Shore Hospital,Medical Group,2018-11-26,2025-07-03
c73cab02-6fb7-407f-87cb-ed861292ddff,9f1a12b1-0c66-4d66-b08b-0f5848a2b90d,Yes,Trinitas Regional Medical Center,Health System,2022-02-04,2023-04-20
3c2f2285-347b-45e9-8297-6e6ec486f895,b2f1fdd4-7021-4384-a741-f823f2502917,Yes,Atlantic Health System,Health System,2023-12-31,2025-07-03
b9c76c9f-ae36-46c7-a518-3b83727334aa,28cb9af2-d707-4214-bf65-cb3aea12eae0,Yes,Trinitas Regional Medical Center,Clinic,2019-01-16,2022-05-31
187714f8-1a01-4375-bdda-dda7c2ea0cc9,7184d0da-5212-460b-a9c4-83cfb0bb49d1,No,,,,
bcffacba-ceb2-42b8-8a35-af9a634f904f,42466205-2871-4f82-8791-9cc748959b94,Yes,Saint Mary's Medical Center,Health System,2020-11-12,2025-02-06
04833a4f-b663-4c78-bc6a-62992b077daf,eec74c95-f2dd-434b-a423-0f1e357e6187,Yes,Trinitas Regional Medical Center,Clinic,2020-05-30,2025-07-03
e3293c2e-3cbc-4f6b-9fbd-1fecaccf3830,ca334f8c-4c26-43f3-bab6-20b3590d6dea,Yes,Hackensack Medical Affiliates,Hospital,2023-09-02,2025-07-03
ddc27d35-571b-4a28-9925-37c5bbf93095,b18131c3-0179-42e7-9869-6d21903de067,Yes,Hackensack Medical Affiliates,Hospital,2019-01-03,2025-07-03
ec0ff81b-ffe2-4d18-97da-312e3f27186a,24c779d7-9ae2-4c56-8d04-c8ebb58851ff,Yes,Princeton Health Group,Clinic,2020-02-10,2025-07-03
d144ae6e-69c5-439b-8915-265d75c62ebf,3c0cc9ce-e6d9-4aa9-a691-fee90ab2fa5e,Yes,Jersey Shore Hospital,Hospital,2019-04-01,2025-07-03
7d0a2c90-c38a-48ae-a483-724a4d1f8797,0998e98e-63fd-4d90-a604-20b90a525fc0,Yes,Princeton Health Group,Clinic,2018-02-21,2025-07-03
c6a40a2c-d99b-499f-b184-95218ae0cd28,e188c718-b6ab-4906-b8e7-680159643969,No,,,,
e56351e5-9661-4839-bd3d-96cde6b41511,5039b69e-52ba-4fc7-a579-55096d9d7af5,Yes,RWJBarnabas Health,Health System,2021-12-24,2025-07-03
1a1e3d8b-5c66-4376-af9c-24fdef635011,b0361766-d67b-49f6-95e1-92c17c14f523,No,,,,
ff9205a3-fa53-4ffd-977e-b573bad5b239,9c095257-7415-4f89-a711-9143fdcc75a7,No,,,,
3d341d8d-ed1f-4abb-b5fc-5b13799f1058,50718c01-4083-41ae-bab7-f2a47e8a308b,Yes,Saint Mary's Medical Center,Medical Group,2023-05-01,2025-07-03
07e755b5-dd06-427e-8181-57a245d296a2,04410267-1c42-4be3-80f0-b5570aa1d687,Yes,Newark General Hospital,Health System,2020-05-01,2024-09-30
39365bfb-5c71-4a98-9b9f-8f6b3777d23c,e0da7665-64a1-430d-a389-be9d87e65871,Yes,Jersey Shore Hospital,Hospital,2020-04-16,2022-04-14
956b665e-933b-4dfc-a3de-8192e7c55301,e57fff55-095a-4aae-bf1f-7acb633f2e51,Yes,Atlantic Health System,Medical Group,2024-04-25,2025-07-03
7236a548-9a56-442d-8cfa-389aa57d1c8b,76b75f50-04dd-4ae3-8f8c-a9183e842c63,Yes,Atlantic Health System,Hospital,2022-06-10,2023-06-14
3d1b72aa-3280-4cd1-839a-db7b1c2dbb03,740fd368-8543-4c17-9523-23a85ced650e,Yes,Atlantic Health System,Hospital,2018-06-11,2022-10-23
c15397ab-073c-4f59-88c7-096fc381d073,f76b0686-cb14-4058-b1b5-cc28cd146666,No,,,,
b8d1f4cc-ea96-46de-a7e3-ad0f3ea39f15,4921ad37-0117-4d1b-b5e7-d15e04a8e391,Yes,Jersey Shore Hospital,Hospital,2017-04-19,2024-08-15
70229f41-047e-44b7-960c-e4a9e2dd4146,91bf7568-5946-43fc-8157-1a2ebb66c1df,Yes,Atlantic Health System,Health System,2020-05-26,2025-07-03
503283e6-a42a-441f-849b-ed66e5dd14d0,0c5a3a16-4845-46d0-9571-0c233bf82680,Yes,RWJBarnabas Health,Health System,2023-05-26,2025-07-03
154d1f07-84f2-483e-9d1e-be14f8ae8363,d5d2fefa-6bc2-4bfa-a63d-57486c842878,No,,,,
65bddcb4-1d4e-436e-978d-e85da320a2bb,e58ea1f0-27a9-4d85-bc41-52a8c9618dc1,Yes,RWJBarnabas Health,Medical Group,2019-06-12,2025-07-03
2a4c7c68-a921-481f-bed2-cf972e5a7254,edf606ef-ffeb-4d05-b5be-bfde1a5db58d,Yes,RWJBarnabas Health,Hospital,2019-10-11,2024-01-03
473402e9-de0f-4a54-8a16-23a5318660e8,7fbbc65e-d4ec-45f3-b382-6da467e5bd69,Yes,Atlantic Health System,Clinic,2016-03-19,2023-12-22
