SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
c83076ef-0ecb-450c-a2c4-2753fa92da99,df630eb4-73ed-4ffe-8739-4a0936ade6ec,208VP0000X,Secondary,Psychiatry,2020-01-26,
dc451a40-2b67-4266-879b-ec6d987e9e88,9dc3b256-8b17-46b6-9fb9-8ce4e2d3a4fb,207N00000X,Primary,Pediatrics,2024-08-17,
dca79625-fe7e-4735-8327-972eab6aced2,e131c490-98e8-4bae-8c78-16d6b736a1d9,207N00000X,Primary,Pediatrics,2024-01-30,2024-07-25
5dbcf01c-27fe-4a36-a69d-93d730c2ca63,8fb015f9-6df2-4766-8fdb-cf618c3196e3,208VP0000X,Secondary,Psychiatry,2016-01-14,
12f3e7d0-5d91-48cf-8407-92600c66ee1c,ecec8ff8-18aa-4e02-95b1-de473d01e9f6,208Z00000X,Secondary,Geriatric Medicine,2024-12-07,
2c1fbd29-5acd-4da4-85aa-6c4ff2080d5d,0edaccac-4e47-412c-8d89-f0f88dc822d0,207R00000X,Primary,Internal Medicine,2019-04-28,2025-02-13
285af852-c7a8-49bc-b681-efe16c06672f,38c740cd-8628-4a57-8969-f1a04e864788,208D00000X,Secondary,General Practice,2019-09-05,2021-10-04
29d5b74e-8e8f-4be0-a9b1-5d3ab1f90cc2,8a650c19-9841-4fea-a921-1754947cc838,207V00000X,Primary,Obstetrics & Gynecology,2021-11-07,
f216def2-5538-4ce7-a619-60fee19e966b,11e35a31-f1e6-4928-9da4-79d3baa4871c,208D00000X,Secondary,General Practice,2016-11-20,
92a50aae-2823-44dc-970b-6e90531b38b1,6ae4dcc1-6738-4bba-9b8d-3103a911b6fb,208C00000X,Secondary,Cardiology,2020-02-27,2020-07-20
41a8cac4-19b4-4b3f-8ff3-b90337e08dd7,e45b8d53-d306-4308-a504-72292b0c279b,208C00000X,Secondary,Cardiology,2016-04-14,
8d021bdc-d1a1-4fd4-bf2d-5b73e845f84f,b2a75ed5-83fb-4b12-9f2b-29c9433bbc3a,207R00000X,Primary,Internal Medicine,2019-06-23,
44401d87-8307-4e84-a1e9-8229963a86f3,6019c469-37b2-47cb-814d-4c92fcfa8d7b,207V00000X,Primary,Obstetrics & Gynecology,2017-12-26,
665a89ac-806b-44f9-9688-6060b44a73a8,cb1d1569-9ce1-49be-86d2-64ece08caebb,207V00000X,Primary,Obstetrics & Gynecology,2016-11-08,
bcdf4a0b-fe3a-4bfd-b3a9-64553c331b8f,2d9e21bd-7c69-4258-a090-16bdb00ad9c3,208D00000X,Secondary,General Practice,2024-12-22,
b1f02c09-5930-4d35-8b3d-cd68cdb60034,996d0487-1dbd-42fd-8dd6-c21491a61f2f,208D00000X,Secondary,General Practice,2024-10-29,2025-05-18
687430b8-4738-45f9-9173-7997838fe582,5a1c3901-aeba-4576-83c2-48bd15de7515,208Z00000X,Secondary,Geriatric Medicine,2023-07-30,
a98d0512-ba86-4b0e-a6e4-e2a962459db2,99f45e71-156c-41aa-8938-e8228bdaf274,208Z00000X,Secondary,Geriatric Medicine,2024-08-04,2024-12-08
5dc9bb19-3874-442e-b2aa-9a8888b37cb1,5e1632a7-17e4-427b-98de-1bbb9718dfd8,207Q00000X,Primary,Family Medicine,2023-02-01,2023-09-28
36842ede-81dc-4b9d-9dcb-fdf04d51a913,9b738ec7-0f93-4fac-a030-c9c99ab57d3c,207R00000X,Primary,Internal Medicine,2019-01-03,
a5409253-c70d-42a9-b266-ea6f4924e853,b43b6eee-3394-4cfc-b475-a5d54bbeaf34,208D00000X,Secondary,General Practice,2024-04-14,
4d9773ae-074d-4ca6-914e-19614c0baea3,bbe4463e-fc72-4f9b-a8b6-96fef0060d0d,208VP0000X,Secondary,Psychiatry,2019-04-29,
27da3c52-77ad-48f1-9a15-6d6964f648ef,c7e4e52b-0272-4160-9352-26ec812b6368,208VP0000X,Secondary,Psychiatry,2017-09-20,
fea3c29f-f267-4641-b818-e19c5a7034fe,44bfec54-c6a0-4174-8b6c-8e28eb40517f,207V00000X,Primary,Obstetrics & Gynecology,2021-06-17,
2bc70b3b-d0fa-46a7-bf5f-3fa5abc5dd62,4fd28627-15d7-4fe8-ad96-9462006779a8,208C00000X,Secondary,Cardiology,2023-03-17,
8912c30d-262e-45c1-9ea2-15bfcf82c0ed,fe6460c2-c806-4bdb-bcea-1e3606149733,207V00000X,Primary,Obstetrics & Gynecology,2022-03-23,
baf0873b-4460-4d55-bc7f-c60f25174e8b,7a259beb-11ac-4e4f-aa9f-ff07546d8343,208C00000X,Secondary,Cardiology,2020-05-10,
d9edfbd7-947e-4a88-adbd-de652123ac3e,81cc6126-6dff-4775-9012-62c26c803f1a,207V00000X,Primary,Obstetrics & Gynecology,2018-02-27,
2fc701cc-69f4-4164-9252-55487310517a,156f5621-fbb4-4524-af18-4466733d6589,207Q00000X,Primary,Family Medicine,2024-08-13,2024-11-06
0bf1497e-484d-4da3-9ac0-c7ed91d2fe56,75578ae5-cda6-44de-81cb-69e598426ad5,208D00000X,Secondary,General Practice,2018-03-31,2020-01-15
bac25d63-0ba8-4570-8b28-fab40b25a08b,73a90e7c-a638-4143-8812-43fe88297cb4,207Q00000X,Primary,Family Medicine,2017-08-03,
0d75fbd8-d399-4d13-a0ac-7c745136a2d6,5b5f3d3d-66e3-4931-8509-f67b41ec0148,208Z00000X,Secondary,Geriatric Medicine,2024-09-10,2024-12-18
9c32bf77-9818-44a4-8295-af586d7aaf9b,4515fbc7-f079-4a56-9922-eaff34b4b92b,207Q00000X,Primary,Family Medicine,2022-02-20,
db5e5629-ef30-454b-b85a-336463ce3b9a,f23c22a2-8527-4b16-8db3-29dce5da1878,208C00000X,Secondary,Cardiology,2015-09-02,
2d685417-6f9d-4cf0-8ad3-0201ef0aabcd,f31fcd50-79ae-4526-9f32-c9a1cb1db7c8,207N00000X,Primary,Pediatrics,2017-10-20,
9ab462ad-0eed-4470-a0cd-896122e134fa,9e479792-7317-4edd-a7c5-cc2a696d62a5,208Z00000X,Secondary,Geriatric Medicine,2022-11-19,2025-05-16
a1397519-d462-4653-9210-56f59e2a2b32,9e93277e-c204-42fc-a13e-3523aa4f8046,208VP0000X,Secondary,Psychiatry,2025-01-05,
19afb7d8-4ed8-41b7-98f9-dc2a3db900c8,09dfa922-371c-4288-ab2b-ec5dafdb003f,208C00000X,Secondary,Cardiology,2017-01-11,
c8c9ec2b-d1b1-4ebb-a69c-2370be63ce07,10c1e5e2-cfb2-48d0-b62b-468e85086f4a,208VP0000X,Secondary,Psychiatry,2018-08-10,
0e3c4671-09a7-414b-8c0a-93a83a47e8b9,d99eb35d-0817-466e-8a50-212f39bd9226,208VP0000X,Secondary,Psychiatry,2022-03-24,
2d3eb10a-3c47-47bf-a6ba-c89b3f6f64f5,1db0bf06-b4f3-4fbe-a534-6dcd687133b4,208Z00000X,Secondary,Geriatric Medicine,2022-05-12,
979eb189-27bd-4d09-9762-46f5d8b5e27c,db8fb74c-0467-4b66-9d19-56e6bee4560b,208D00000X,Secondary,General Practice,2023-03-26,2025-04-10
47b609e7-71e0-4fba-95db-2b3d96e39dc1,678d13a3-1470-4f17-aacc-fcdb1d66934a,208Z00000X,Secondary,Geriatric Medicine,2023-05-26,
4aecb3eb-43e2-41a4-813f-58a109862a97,f1a96ad0-78df-4b98-a05b-8f6fef9ca61c,208Z00000X,Secondary,Geriatric Medicine,2021-04-08,
d934dbae-45ce-47ed-884d-dcbd68b6140d,7b4ccab2-9111-48f7-ac98-0b1f76ea01d3,208D00000X,Secondary,General Practice,2015-10-11,
151c8b8c-85fc-49b1-8dea-b03107cd4b1a,593cbf9a-40a2-4f56-9440-464db11a0bc3,207N00000X,Primary,Pediatrics,2024-11-08,
70c295cb-8a07-4041-9f1c-1ba6eade5a6a,f7e87f13-b014-41ed-b3e2-c3dc5754025f,207N00000X,Primary,Pediatrics,2025-02-04,
0ea4b19a-b1b2-4c5b-83c9-cda7ade4ebf4,0466c06c-c9e8-4d9a-8d25-c57c8ae2c207,207R00000X,Primary,Internal Medicine,2021-04-02,
bcfb59a6-0c6b-4d46-8af8-a1ad0e5c08df,767671c3-63eb-4c37-bd30-7b51f3f5af9d,208C00000X,Secondary,Cardiology,2023-12-16,
4df19b7b-ec3d-43fa-b895-de05ff3589de,b2358a4a-c8cd-4b7d-ad76-440e0fa66068,208C00000X,Secondary,Cardiology,2015-11-15,
db699d92-afea-4be1-aefe-b19ffe037f6e,c0180e49-2a08-4012-ba1d-ab53dd940a71,208D00000X,Secondary,General Practice,2017-03-09,2021-03-25
09ee4004-754a-437b-b41b-70bcf3f96a72,999cd156-fcc7-411c-a371-7ca39cc4e47b,207V00000X,Primary,Obstetrics & Gynecology,2024-05-02,
24dcab0b-0eb4-4259-ac40-6d1e66608526,e45ef137-44ba-48d5-bd20-c0a4b2f3a800,207Q00000X,Primary,Family Medicine,2022-08-27,
49587168-5a06-4e90-8160-3afea0701294,c9a4e9ca-1f71-4d86-823b-43a11f3c5b55,207N00000X,Primary,Pediatrics,2025-03-10,
c6d86f45-7195-41bb-adc5-8cb7569c4c97,abaf1eea-533d-48ea-b33a-895ff3be42f2,207R00000X,Primary,Internal Medicine,2018-10-05,
0ce8d7df-7382-496b-a6cc-d27e7f8c36a0,f131a849-e695-4b3e-a2fc-05946cffd1e4,207Q00000X,Primary,Family Medicine,2021-03-16,
fefc6a24-f5ac-4c5c-bb37-6d8f32311bce,c9afffb8-c48c-46a7-bfc5-81528f48d933,208Z00000X,Secondary,Geriatric Medicine,2020-12-22,
6b6c83d3-fcad-4496-a003-7d1e073e7969,2770f388-c379-41b9-b4da-1327053163cb,208C00000X,Secondary,Cardiology,2022-02-17,
dc869811-07b1-4e35-b8be-3c71d1b41867,9f46c5c5-8cd4-47ad-b129-cfa4b49075ca,207V00000X,Primary,Obstetrics & Gynecology,2015-09-22,2017-12-25
f1bb2c7a-f710-4c4e-b881-43c5a1f47263,26d22383-f30d-4623-8adf-b33560147426,208C00000X,Secondary,Cardiology,2018-05-09,
54e53cca-78af-4620-a8b7-c371340716cc,2474e8fc-0f9e-4fc8-bee3-33be3612d7a0,207V00000X,Primary,Obstetrics & Gynecology,2020-06-12,
05dea1eb-4379-4d0e-85c5-9b537201cb35,734dfdcf-efcd-4775-9b6e-71d84ccb522a,208C00000X,Secondary,Cardiology,2021-10-08,2024-08-29
9a8d146f-1167-4ffb-8aa4-824c62ee068d,9f362633-d32d-4a3c-aeed-e3b5cd356131,208D00000X,Secondary,General Practice,2020-01-08,
95fda895-0bca-4d70-a4c6-7c0a2641ebef,804c8e99-c26a-46d6-93b2-7f636fe26cf8,207R00000X,Primary,Internal Medicine,2019-07-23,
d80ab49b-3cad-4f57-83de-d4f24fc926ec,9a4a4a9a-1e3d-4c9f-8c97-4e73216eb289,207N00000X,Primary,Pediatrics,2017-12-08,
9da96a8c-2d35-41d9-b06e-dff64cc74924,b8be8013-a444-47f9-8c0b-71ed050ced57,207N00000X,Primary,Pediatrics,2025-06-09,
ab4937e3-56a4-43ec-8218-ee918e262cd6,f53a1e64-1e77-4e5c-8b01-1210bacacbb8,207Q00000X,Primary,Family Medicine,2021-08-15,2024-04-13
d33fe9df-71ba-4918-bb99-aa43dd1b4ea2,68a0736c-3cfe-4119-bd48-96fc96bafca1,207N00000X,Primary,Pediatrics,2023-12-17,
214598ed-12d6-4353-af84-706fe77d6e53,dc7a1560-34a0-444f-b2e2-f39f6c1b3818,208Z00000X,Secondary,Geriatric Medicine,2018-03-29,2023-04-29
0174e00d-e97d-4f7b-a529-d433a9d45485,3b4a91ec-f3ee-46e7-a965-4ec8c98c2b07,208Z00000X,Secondary,Geriatric Medicine,2016-02-21,
d469bbea-c773-429d-855a-02d57d9bf997,a6cd74b7-ce16-4c27-8d86-2fd98cc5fa42,208C00000X,Secondary,Cardiology,2025-04-03,
f2b464af-8b84-4258-9200-9dd0a63ad42e,b29fc8d9-d310-4b4e-8a2d-5d89cba62ab2,207R00000X,Primary,Internal Medicine,2023-11-22,
040d5856-eff8-4c28-8fd6-86a38ee6b1c4,e0428386-2730-4f4f-8c3c-4bb5a4cd7275,208Z00000X,Secondary,Geriatric Medicine,2024-09-11,
0d41a737-5cd7-4e94-83af-e814bcd27a49,1f717cd7-56b4-424f-9461-e7f28f519b66,207R00000X,Primary,Internal Medicine,2015-07-19,
5ba74497-2ed5-40cc-a78b-0a36037d9574,813489dc-20c8-4e2e-ae28-ddc3ec8fb5ed,208C00000X,Secondary,Cardiology,2015-10-07,
5b222ce5-b91b-4e52-89f3-fe7cc3a40c3c,9600b660-d8e4-4046-8311-9c399569572a,207Q00000X,Primary,Family Medicine,2020-08-07,
992fe494-773f-46db-a798-cb7f80bf475c,c530978b-6e3c-44c7-8006-673bcecbaf59,208Z00000X,Secondary,Geriatric Medicine,2024-03-15,2025-01-24
aae1ebfc-f580-41ba-a494-597d96960a9b,325bfb66-91b7-49bc-a60d-eac04252fb5b,208C00000X,Secondary,Cardiology,2017-10-25,2020-03-25
1d6cd02c-8ee3-4ebf-a5f7-bb75f3933731,ffcc5e7b-946c-4d3e-8952-c9a244e50712,207R00000X,Primary,Internal Medicine,2023-08-22,
59f2f95d-8afb-4bf0-8c57-4a8140e0dd29,bc03d08c-3333-4ac7-9376-7fbf1e58bb44,208Z00000X,Secondary,Geriatric Medicine,2015-09-24,
f69a6047-3243-4c4f-bf35-aced053a4c56,2e307013-c139-42f9-a7ea-3d9b26f78666,207V00000X,Primary,Obstetrics & Gynecology,2019-04-17,
927e2f97-8e3d-40b3-abf6-0fa24df88df8,c2b3f2cb-cd67-4d0c-8e3f-5cc23ec2bb13,207R00000X,Primary,Internal Medicine,2022-04-25,2024-08-31
e4a1009a-e5bf-4b86-921c-6500a4ea0c11,a985a53a-db62-4b96-956d-5c63af37223b,207N00000X,Primary,Pediatrics,2016-06-18,
c1f7d028-c1d5-4bee-be49-b6d37f3e9098,13f688c4-3cc4-435c-ae4d-89c5e10876ab,207Q00000X,Primary,Family Medicine,2021-04-15,
05494d2d-eb84-4a5d-8f64-2f499b72e110,5c7374f8-9f5e-43cc-b320-fb634ba72f54,208VP0000X,Secondary,Psychiatry,2025-04-25,2025-06-01
4db49244-1e7f-4160-9656-941a2c09454e,65fc70cc-ef60-4f1d-843c-a4897098d540,207N00000X,Primary,Pediatrics,2020-03-28,
806e0f04-be8a-435c-9b01-fae60c700d7d,ac3c192f-1e97-414d-bc21-82b62764aef8,208C00000X,Secondary,Cardiology,2020-08-01,
49c32a6c-240c-418a-9ff2-b365aff9f758,99e8bd99-8cab-4a30-be34-5ebed8f63122,208VP0000X,Secondary,Psychiatry,2019-03-19,
5bee9266-fd71-458b-9ad4-5453758f0611,38f8c8e1-c4f9-44df-9c67-da23e121ac2f,207V00000X,Primary,Obstetrics & Gynecology,2018-03-16,2022-01-21
e08523f6-6d20-49e8-afd8-dc914cde7b81,1fd0d6cc-5e47-4398-8064-48a29b2300cf,207Q00000X,Primary,Family Medicine,2019-06-17,2020-03-02
fac96dd4-b0c7-44fc-b6b5-a42068b1cc58,67d00d9b-3f31-40b2-a707-39ff40962e87,207N00000X,Primary,Pediatrics,2023-07-06,2025-06-14
98c58c39-9e95-4cb3-8b58-7b4775a8c244,4b52b2ad-c7f6-4103-a21b-2a01b064f53d,208Z00000X,Secondary,Geriatric Medicine,2020-11-11,
9b0cd7f5-192a-4db6-b21a-de6bf9356301,7b3f827d-74d6-4336-9b91-4d59534c0a5c,208VP0000X,Secondary,Psychiatry,2019-06-27,2023-06-30
f9439bb4-38e3-4d6b-ab7c-8286a8d55cde,84ce7800-cdf9-48ef-9bfb-b86ed3f1f566,207R00000X,Primary,Internal Medicine,2021-11-05,
4f11e5b6-bf93-446d-82ac-b82aa76d2475,6a200d71-a89c-4f17-99ee-8c453379ba68,207V00000X,Primary,Obstetrics & Gynecology,2017-01-15,
c2de4135-aa7d-4dfc-a4a7-baa856f1a74a,314bfa12-00bb-4566-90a2-2eaa9cf25c11,207V00000X,Primary,Obstetrics & Gynecology,2018-03-17,
0b81fe94-e9da-4f26-a171-81cc030ef0cb,65b6e61e-51da-479c-8964-b9a26285ef05,208D00000X,Secondary,General Practice,2017-07-16,
a05261df-ce92-401a-bded-f559b08e4ca3,e10b54bb-308e-498b-9843-3b70510c7156,207Q00000X,Primary,Family Medicine,2018-05-22,
1a89e8c8-c84d-4245-9485-baad2d50ef29,c042dcc5-eb2c-4d8a-a5a6-642046b967c9,208VP0000X,Secondary,Psychiatry,2022-09-17,
5195c331-50fc-464a-a525-a86581ad2f12,b1a4984a-a987-44e8-ab9e-76d5afe6d25b,207Q00000X,Primary,Family Medicine,2024-11-30,
6f7f3df8-1ffa-45d2-b6d9-6dba0535e0a0,e8e6757c-f4e8-43f6-a45d-7d5bfc640410,207Q00000X,Primary,Family Medicine,2023-01-12,
fe74b225-8b97-4ab5-a5bc-4af43c5bd8ba,a0d0898c-37fe-4c99-9eee-881f42fcce29,207R00000X,Primary,Internal Medicine,2025-06-20,
ae1ad0d9-84d5-4ad7-b443-e84a54ef9021,8ffb0f69-e39e-4b46-8367-68c2568be0bc,208D00000X,Secondary,General Practice,2017-12-27,
a9d19452-c018-4ab0-8e78-992ec6262a4d,0120114e-48b4-4c5a-9f57-3ba2a2b92e74,207Q00000X,Primary,Family Medicine,2019-12-21,
07264003-37de-4ee4-ae01-8c6877f14c4c,5c7fe511-d254-4a22-8b8b-5f5ad2fe5d8b,207Q00000X,Primary,Family Medicine,2019-07-31,
92164709-15de-4305-982b-d5ab5d9630bb,e536f1cb-863e-4c02-9e95-7d071b4a2510,208C00000X,Secondary,Cardiology,2021-07-04,2023-08-19
7873ef60-5090-46fe-b9d3-b8a96bad6606,eaf6a7c9-5d4d-4b1c-8a30-4797f34dbe78,208VP0000X,Secondary,Psychiatry,2022-08-29,
d200ae68-cfd0-4b11-a76c-5e850fb509be,6be2c808-537f-443a-93b7-695d2b4d26ac,207Q00000X,Primary,Family Medicine,2024-12-09,
3d1a6588-924c-4762-920e-61b7ce562242,c8ce019d-d0a3-456a-b15d-4cfe2246871d,208VP0000X,Secondary,Psychiatry,2021-06-15,
69825821-236e-4f82-a3e4-17fa559b857f,d1e70e9b-cbd3-4694-a7e4-906ad04afaf2,207N00000X,Primary,Pediatrics,2016-12-30,
b2486a53-b269-47ea-8726-2b1fdf7f7d3f,c5b6f874-bf19-47c3-845b-019456877a53,208D00000X,Secondary,General Practice,2016-11-28,
f3438047-9ece-4478-994a-8a7703626598,3de259b6-71b9-4371-b4a3-9a4eca42fa9e,207Q00000X,Primary,Family Medicine,2020-10-28,
8a6aaeb3-ba92-4953-bfe2-f452409993c0,3f553c1e-52fb-4757-8682-feed93af9b96,207V00000X,Primary,Obstetrics & Gynecology,2017-09-24,2022-04-10
47fd51f2-7f64-4ffe-9309-351837d6acb5,5ab8f459-c52b-4267-8829-f0569550c099,208C00000X,Secondary,Cardiology,2016-01-28,2018-10-23
ccbb8712-d1b7-4d32-b5b2-c1a7f842690a,b45a8566-022b-4e8d-81eb-e93cc0cbd126,207V00000X,Primary,Obstetrics & Gynecology,2019-03-15,
9baae710-dda7-41ea-84a8-dfe1ae3cc57e,bba4815e-5979-4c90-b63d-fc55ea35437d,208D00000X,Secondary,General Practice,2023-11-09,2024-12-09
2492970d-5cf4-4a9b-b9ed-a6b28f66fa13,107ee514-882e-4a90-a141-e177350908e3,207N00000X,Primary,Pediatrics,2025-05-10,
14714ea8-7214-45ca-9d52-469adb109691,6a0edaec-f9c1-48af-a30f-b70610ff54af,207V00000X,Primary,Obstetrics & Gynecology,2017-04-29,2018-06-11
c915986e-3534-4da5-b317-e05ac7379628,decd5bd9-1f52-47a3-a827-17cf7d87b655,208D00000X,Secondary,General Practice,2023-01-07,
de4d9530-1b64-429a-859c-5bec86663927,2edffdc5-bf6c-44dd-9b85-15f2c36fb007,207N00000X,Primary,Pediatrics,2016-08-17,
a46014bb-5b9f-4a17-bc43-54c4f20400f5,c2793be8-75bc-4f1c-9a56-4b28aca6e5c7,207Q00000X,Primary,Family Medicine,2024-07-18,
8dc52eed-e5bd-4260-9804-5971e023345b,add52cb3-b9a2-4dfd-893f-874c61d103fb,207R00000X,Primary,Internal Medicine,2020-09-05,2022-05-29
18651249-0d3d-4743-8b5a-74f91f0e5e6e,16951dfc-300c-4c9c-9559-0107676e9cf4,208C00000X,Secondary,Cardiology,2021-06-19,
406c55f0-e71b-4f0c-912b-c59653e4ac82,f3f78d57-6959-427a-817d-a129cce94d93,207Q00000X,Primary,Family Medicine,2025-01-28,
89536b3c-e946-4b28-82a8-e334ade38393,27fffd0d-14a2-43ef-87fd-0d4ceb2e86a1,208Z00000X,Secondary,Geriatric Medicine,2020-06-10,
93f7e501-690e-46fc-96c9-679e72cc1a59,63e4ce3e-76db-4df1-bd85-a98c57336471,207Q00000X,Primary,Family Medicine,2018-08-16,
fd9cea7c-2477-49b5-911a-51012b7eadf9,231644a0-a08f-4426-b70d-d42d11fb8fe7,208Z00000X,Secondary,Geriatric Medicine,2022-12-01,
06fd0aaf-c6c3-429a-aa68-3a243b10cc02,807b2715-080a-47b7-a3e1-250ac2b40a84,208C00000X,Secondary,Cardiology,2016-02-16,
271e0c2d-bf21-4171-9c13-76da92b77d34,dc256c2b-06d7-4cbf-9513-b8edc6e5be5a,208C00000X,Secondary,Cardiology,2016-07-15,
7c4cac11-414d-410d-950a-0a48ea9df560,2476e1ab-0185-4b2b-b309-0c5594faa45a,207V00000X,Primary,Obstetrics & Gynecology,2022-01-06,
6367e4eb-5f8a-487d-949c-41cdc5b2342b,f66ddc56-bdd7-4337-9e03-fe75033211bf,208D00000X,Secondary,General Practice,2021-06-10,
af0c8e8f-b4b3-471e-b710-9a452ee198ca,d807a02a-4346-45eb-ae2d-7004926ee1be,208Z00000X,Secondary,Geriatric Medicine,2018-10-17,
ed27bfee-0be9-4b50-ac65-29fed3675dd2,55930e43-1a6b-49cd-a58b-a54799ea2cac,208VP0000X,Secondary,Psychiatry,2015-09-13,
0ae79a24-d9d7-443c-87c0-47f1fe55c753,2e52d532-f0ca-4350-82b8-608dd7e63a7b,207R00000X,Primary,Internal Medicine,2019-07-20,
d550a4ee-52b3-4d85-8f72-81842f9fbb44,03a2d459-cfad-4180-a76b-a6eaabf1941d,207N00000X,Primary,Pediatrics,2016-07-01,2022-10-01
6cf5a4c5-d7bb-4759-9093-bb1de73eb835,280fd4af-7898-4d35-933c-c6dad1f76417,207N00000X,Primary,Pediatrics,2018-02-18,
558db153-bfb2-433f-8fe2-953e704c38dd,9c088ad4-1c7e-46f1-9b12-9704eb59dc39,208C00000X,Secondary,Cardiology,2023-07-01,
7558123b-3872-4a82-ba8f-8f3b86f4c08f,e99cd06a-122d-4a19-9169-82dd39e479bc,207N00000X,Primary,Pediatrics,2024-09-02,
7e97a89f-5d18-41dc-90c7-7d793927d4ac,beacb579-31e5-4979-9232-4a22af20162a,207N00000X,Primary,Pediatrics,2015-08-20,
14b38b6d-b1fe-438f-925b-73bf3aef4c89,d9bf1c75-ce01-442f-9356-a2def3f614da,207R00000X,Primary,Internal Medicine,2024-09-11,
92ccadbc-e510-4735-acfa-32fe999d399d,49f34da9-ee6b-44a3-8d0e-280ea3290018,208C00000X,Secondary,Cardiology,2021-02-15,
d7ac74dd-140e-4ba7-8018-7a3d99c1a718,c2435fc4-fe3c-46ca-a517-e0b8f4c4678a,207N00000X,Primary,Pediatrics,2022-12-13,
940b56e4-d1f2-4bf7-bc05-c9d84c9c0955,68a8c6d7-9d62-4e8b-8274-cd945cd40a1a,208Z00000X,Secondary,Geriatric Medicine,2023-08-03,
75671bd3-86fb-42aa-83d2-3dc0ce32e03d,e8685f05-b006-4f3b-8a95-00d723379496,208C00000X,Secondary,Cardiology,2015-08-02,
12b3e5a4-c75e-4155-b0c5-256e330e6531,ce3d4058-ba0e-4ee0-adec-a007c7d2cbb4,207N00000X,Primary,Pediatrics,2023-06-23,
9e68f5fa-b28f-431c-a5d4-717468c8c44b,f1ed4728-cddf-446c-80ce-0f6e3539eb46,207R00000X,Primary,Internal Medicine,2020-06-01,
1dd919be-bd6e-42be-97aa-a5416d3f8140,e056d44f-b7bd-4674-8ffe-02fd433bcb3b,207Q00000X,Primary,Family Medicine,2019-12-08,
09b74b14-94c2-487f-a449-7828e3473b2e,a74e6369-5a7b-4a16-82e6-1be0ae7f2359,208D00000X,Secondary,General Practice,2018-07-14,
13b87c53-4334-42c7-8ef4-04b5badee762,572d043c-b249-4f7d-a3b0-342ecf79e676,207N00000X,Primary,Pediatrics,2022-04-04,
3178ffd8-33e1-48ed-b36f-580b4bd4a398,ff3b572c-e949-43ab-b8a9-f5bf71931a45,208D00000X,Secondary,General Practice,2022-01-06,
386e9fba-8f69-4ad1-b787-f25340f46e79,7cf0125f-daa7-448d-a746-e3a97bd537d9,208C00000X,Secondary,Cardiology,2020-07-05,2024-03-30
9f301156-a21e-468a-b2d3-18fad07800d0,728db416-e6c5-4176-88aa-9a202e4153e4,207N00000X,Primary,Pediatrics,2019-11-10,
717877f1-f217-4837-a371-c3266883a614,af82f9ce-e0f8-4c1d-9275-c88c18d9b383,207Q00000X,Primary,Family Medicine,2018-07-17,
9fbc331b-a967-4556-b692-edeab910a199,1f9a1d42-497f-426f-af26-03cded7798d9,207R00000X,Primary,Internal Medicine,2020-12-27,2022-12-16
770a42ac-9af4-4af3-9455-b7c77ec57653,327c672e-91de-4af8-993c-6726cf404f43,208C00000X,Secondary,Cardiology,2022-12-10,
596a1ee2-918f-43dc-8d4c-a71887c11bb2,7a7c49f0-83c4-418d-8475-b4216d74e593,207V00000X,Primary,Obstetrics & Gynecology,2020-09-06,
14c12a3a-aef1-4b6a-b44e-81a9d59f4180,3af56a81-a71b-4375-b170-4ad87f35b379,208VP0000X,Secondary,Psychiatry,2021-10-07,
daeb3ad1-80b9-4de3-a7e4-9df9da6dde28,e14812f3-1cd2-45ab-be0a-2edd86a8a498,208Z00000X,Secondary,Geriatric Medicine,2024-08-17,2024-10-18
556e3c37-f9f0-4ef4-a162-c2fc39faf5b2,a4c8e73e-1288-4b0c-9192-babc62e4ad70,207N00000X,Primary,Pediatrics,2018-04-11,2025-05-30
3afb7e13-0eb8-46b8-9d95-d6b68d41111a,4c996ead-73af-473e-9849-d2c5526b236e,208Z00000X,Secondary,Geriatric Medicine,2015-07-05,2024-05-30
ce494900-a5af-4009-b95d-69b13da7c31c,48591b15-a332-4f3d-8c27-8cc8d15a729f,207N00000X,Primary,Pediatrics,2018-04-17,
076ab0d4-9ba5-4bf9-9ebc-54b03ea49264,4d9492a1-3cb3-408b-8db4-d126434537d3,208D00000X,Secondary,General Practice,2023-03-04,
b417fecb-3de9-4635-8fc8-0ee171d0a704,4af7cac3-8cf3-42cf-a490-564b5d3ff855,208D00000X,Secondary,General Practice,2016-08-13,
24d11a71-07e7-4e0e-88dd-1486622ef2ab,5167ff47-5500-4826-ac49-dccae786ccb9,207V00000X,Primary,Obstetrics & Gynecology,2018-05-05,
67d62f2e-0bb6-493e-8088-156b8583bd13,a55e1fd8-6ac8-42be-b4d6-11bd04e68aed,208D00000X,Secondary,General Practice,2018-04-17,
15274bd9-18de-4200-a1b9-017361f6a189,d7ac8171-de76-4186-a8fc-a708c8a3e795,208D00000X,Secondary,General Practice,2015-08-11,
3a22ba9c-96e8-4807-a9dd-8468b2c3c99a,3709d10a-1da7-4c07-82d8-9c66a6b4f3a2,207N00000X,Primary,Pediatrics,2023-04-28,
ada5bf43-eda0-47ce-9201-eb4c06497d7b,c5896412-5ba9-41b2-b15a-858b0fbb1736,207R00000X,Primary,Internal Medicine,2020-05-23,2020-08-03
